143,154,4,0,20,7,0,0,0,0,50,123,137,5,0,0,0,0,16,137,51,1,0,0,0,2,17,67,1,0,3,5,5,1,15,29,91,32,1,0,0,0,2,22,137,89,0,0,0,0,1,44,72,22,3,14,29,12,25,32,28,8,5,6,8,5,21,71,76,12,6,12,3,0,1,37,137,14,0,0,0,0,14,137,20,6,6,9,10,2,44,137,19,27,18,5,2,0,11,43,3,0,0,13,39,5,6,18,18,0,0,0,0,0,6,137,4,0,0,0,0,0,60,137,1,0,0,0,0,4,110,120
148,232,5,0,46,1,0,0,0,0,0,2,143,10,0,0,0,0,0,4,143,10,0,0,0,0,0,7,131,14,0,0,0,0,0,8,52,11,0,0,0,0,0,0,143,25,0,0,0,0,0,2,143,7,0,0,0,0,0,12,143,18,0,0,0,0,0,14,48,4,0,0,0,0,0,9,143,6,0,0,0,0,0,23,143,1,0,0,0,0,0,20,143,10,0,0,0,0,0,17,49,0,0,0,0,0,1,42,143,0,0,0,0,0,0,48,143,0,0,0,0,0,0,18,143,0,0,0,0,0,0,22
155,101,5,0,13,43,10,5,1,0,0,0,98,46,8,5,3,0,0,28,138,0,0,0,0,0,0,78,122,0,0,11,14,0,0,26,77,39,4,4,1,0,0,11,72,28,10,47,49,0,0,25,138,12,0,4,5,0,0,92,138,0,0,1,6,0,0,46,101,3,0,1,1,0,1,46,78,40,14,37,32,0,0,38,138,103,8,7,3,0,0,12,138,2,0,0,2,0,0,35,36,20,4,1,1,1,1,16,60,14,3,1,2,3,16,120,125,28,1,0,0,0,0,65,138,0,0,0,0,0,0,31
163,26,5,0,68,0,0,42,64,0,0,23,137,0,0,0,0,0,0,54,137,4,0,0,0,0,0,19,44,10,0,0,0,0,0,0,58,5,0,68,137,0,0,6,137,5,0,0,0,0,0,33,137,2,0,0,0,0,0,35,82,3,0,0,0,0,0,9,32,15,1,35,137,2,0,0,137,49,0,0,0,0,0,3,137,26,0,0,0,0,0,5,86,1,0,0,0,0,0,6,22,9,0,30,137,0,0,0,137,18,0,1,0,0,0,4,137,22,0,0,0,0,0,3,56,15,0,0,0,0,0,0
190,110,6,0,0,2,2,9,45,10,4,0,70,31,7,2,2,2,1,4,88,62,18,12,35,4,0,6,138,128,7,2,7,1,0,0,10,40,14,6,58,10,0,0,48,40,22,7,33,30,6,26,141,53,10,2,3,5,4,55,141,107,4,0,0,0,0,0,6,25,37,12,33,43,2,0,81,15,1,1,58,106,2,5,141,48,0,0,2,5,0,6,141,69,0,0,3,5,0,0,0,0,3,3,79,67,0,0,83,30,0,0,20,40,0,0,141,92,0,0,0,0,0,0,91,38,0,0,7,14,0,0
18,31,7,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,24,0,0,77,163,0,0,1,145,5,0,1,2,0,0,5,145,22,0,0,0,0,0,3,62,9,0,0,0,0,0,8,34,1,0,103,163,2,0,7,163,1,0,2,16,1,0,24,163,14,0,0,0,0,0,9,56,9,0,0,0,0,0,13,35,0,0,9,163,18,1,10,163,3,0,0,20,2,0,15,159,18,0,0,0,0,0,2,53,20,0,0,0,0,0,0
36,62,6,0,0,0,0,10,55,0,0,0,60,12,0,8,29,0,0,0,153,40,0,15,62,0,0,0,3,2,0,67,153,0,0,0,0,0,0,1,70,4,0,0,98,8,0,4,36,0,0,0,153,20,1,13,83,0,0,0,7,1,0,53,153,0,0,0,0,0,0,3,63,1,0,0,86,2,0,5,30,0,0,8,153,3,0,8,76,1,0,40,10,0,0,25,153,4,0,2,0,0,0,1,39,3,0,0,31,0,0,0,26,0,0,10,153,0,0,0,35,1,1,57,10,0,0,8,153,7,0,6
94,169,6,1,39,57,3,0,0,4,0,0,113,75,0,0,0,0,1,7,144,76,3,1,0,0,0,17,20,31,17,6,0,1,1,1,26,48,13,0,0,10,18,3,82,23,0,0,0,20,80,68,144,9,0,0,0,0,9,119,42,5,2,0,0,3,9,9,2,4,1,1,9,83,26,1,144,65,0,0,0,32,51,20,144,109,0,0,0,0,2,18,32,5,0,0,2,8,8,3,1,29,63,51,23,23,0,0,94,144,32,0,0,2,0,0,128,144,0,0,0,3,1,0,5,3,0,0,1,23,2,0
118,165,7,1,35,21,0,0,3,34,47,14,78,136,17,0,0,6,8,2,35,136,133,0,0,1,1,1,32,109,23,0,2,0,0,1,95,78,0,0,1,4,0,1,136,135,1,0,0,0,0,10,82,79,26,8,1,2,3,5,31,27,3,0,5,14,4,2,62,51,3,0,0,14,32,12,136,19,0,0,0,7,33,136,120,13,6,0,0,3,8,39,2,4,0,0,3,33,10,1,20,12,1,0,6,59,34,5,136,79,0,0,0,8,19,34,117,20,0,0,2,7,5,10,0,0,0,0,3,32,4,0
125,33,6,0,26,2,0,58,87,0,0,4,113,5,0,0,0,0,0,15,118,2,0,0,0,0,0,12,38,1,0,0,0,0,0,1,20,7,3,138,138,0,0,0,132,28,0,8,5,0,0,2,131,24,0,0,0,0,0,4,58,2,0,0,0,0,0,1,23,2,1,138,138,0,0,1,102,4,0,37,41,0,0,26,133,4,0,0,0,0,0,28,58,5,0,0,0,0,0,1,31,0,0,106,138,0,0,6,51,2,0,43,108,0,0,10,123,1,0,0,0,0,0,23,60,2,0,0,0,0,0,6
162,127,7,0,0,1,0,22,62,17,2,0,1,3,1,23,116,12,0,0,28,72,21,9,9,0,0,0,137,50,4,0,0,0,0,4,0,0,0,7,76,112,2,0,28,5,0,2,50,86,3,4,127,64,12,14,8,1,0,7,137,59,9,10,5,0,0,6,0,0,0,60,137,18,0,0,25,30,6,19,38,12,0,1,137,37,8,4,4,2,3,65,137,104,6,2,0,0,0,23,4,0,3,34,117,0,1,4,13,48,17,19,55,8,0,0,98,11,3,3,43,27,5,63,137,7,0,0,0,0,0,50
189,110,6,0,0,4,3,5,49,9,1,0,64,36,6,0,0,2,0,3,78,62,17,9,7,0,0,4,112,140,9,2,2,0,0,0,1,42,15,7,46,6,0,0,47,32,16,5,21,21,4,24,141,58,5,0,0,2,2,40,141,129,3,0,0,0,0,0,0,18,23,16,28,48,0,0,82,11,0,0,34,92,2,9,141,63,0,0,0,2,0,7,141,80,0,0,1,2,0,0,0,0,0,3,69,74,0,0,101,38,0,0,12,38,0,2,141,107,0,0,0,0,0,0,99,46,0,0,5,10,0,0
194,141,7,1,11,22,0,2,132,51,0,0,132,111,0,0,6,2,4,7,110,20,0,0,4,2,23,44,9,8,1,2,128,28,3,6,34,56,3,27,132,6,1,1,69,86,0,1,6,50,33,20,132,18,0,0,10,8,39,60,39,31,12,23,107,7,0,3,11,10,5,61,132,34,10,3,63,6,0,1,13,77,22,13,132,12,0,1,2,4,2,37,37,15,22,18,13,0,0,6,5,1,0,3,119,46,7,5,29,52,8,1,19,11,3,5,132,69,5,0,0,0,0,22,40,8,1,1,3,2,0,4
203,216,6,0,112,1,0,0,0,0,0,28,131,0,0,0,0,0,0,19,131,0,0,0,0,0,0,23,57,6,0,1,2,2,3,10,131,14,0,0,0,0,0,6,131,0,0,0,0,0,0,15,131,5,0,0,0,0,0,8,60,3,0,0,28,71,16,7,119,15,0,0,0,0,0,0,131,9,0,0,0,0,0,2,131,6,0,0,0,2,1,12,28,0,0,0,131,131,8,9,70,13,0,0,0,0,0,1,131,6,0,0,0,0,0,1,108,2,0,0,6,3,1,11,7,0,0,0,131,102,3,4
49,118,9,0,4,5,0,0,0,5,60,49,7,9,0,0,0,0,50,37,4,11,14,15,10,0,9,17,13,38,9,2,1,0,0,0,13,5,0,0,2,16,98,92,23,0,0,0,0,4,133,114,133,34,8,2,0,0,28,128,91,118,6,0,14,10,0,1,9,18,10,5,13,11,7,3,96,33,0,0,1,19,24,17,133,133,0,0,0,1,2,22,88,69,0,0,25,61,1,2,2,3,3,7,58,11,1,0,133,95,0,0,6,4,3,1,133,133,0,0,7,11,1,0,24,15,0,0,23,72,2,0
64,32,8,0,91,7,0,8,131,33,0,2,92,11,0,1,65,9,0,0,103,29,0,0,0,0,0,0,22,6,0,0,0,0,0,1,91,0,0,0,131,108,4,8,131,15,0,0,41,17,0,5,131,40,0,0,0,0,0,1,19,13,0,0,0,0,0,0,77,2,0,12,131,68,1,7,131,1,0,0,17,8,0,25,131,5,0,0,0,0,0,14,28,2,0,0,0,0,0,0,55,18,6,113,131,1,0,0,125,24,0,13,16,0,0,4,131,17,0,0,0,0,0,2,20,3,0,0,0,0,0,0
203,222,8,0,37,0,0,0,0,0,0,13,142,0,0,0,0,0,0,30,142,0,0,0,0,0,0,26,46,1,0,13,53,4,2,16,51,6,0,0,0,0,0,4,142,6,0,0,0,0,0,16,142,1,0,0,0,1,0,15,52,0,0,4,27,81,46,19,32,9,0,0,0,0,0,0,142,18,0,0,0,0,0,0,142,4,0,0,14,12,1,10,38,0,0,0,142,142,22,44,17,2,0,0,0,0,0,0,136,10,0,0,0,0,0,0,114,7,0,0,36,8,0,3,40,0,0,0,142,117,0,20
5,214,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,50,1,0,0,0,0,0,1,66,0,0,0,0,0,0,2,49,0,0,0,0,0,0,5,54,28,0,0,0,0,0,0,159,46,0,0,0,0,0,1,159,7,0,0,1,24,14,17,69,0,0,0,2,133,159,40,24,11,0,0,0,0,0,0,159,28,0,0,0,0,0,0,133,7,0,10,116,91,10,8,4,1,0,30,159,159,159,9
64,169,13,1,6,0,0,0,143,143,3,5,114,11,0,0,43,43,5,56,106,19,0,0,2,3,1,77,3,0,0,0,32,20,1,3,1,1,14,45,143,51,0,0,49,13,46,31,35,5,6,63,143,32,7,1,2,4,4,130,13,0,0,0,32,29,1,8,0,0,77,128,143,21,0,0,7,30,143,99,7,0,0,1,63,106,77,10,13,9,0,3,6,3,0,0,28,34,0,0,0,0,8,8,8,8,0,0,0,0,26,19,14,3,0,0,0,2,11,5,31,22,0,0,0,0,0,0,17,32,0,0
64,169,13,0,0,0,38,17,0,2,1,0,0,0,36,25,1,7,11,0,0,0,33,30,0,0,5,3,0,0,22,28,0,0,0,0,0,0,5,4,2,83,83,12,6,1,3,4,4,139,146,29,78,9,14,7,0,4,63,106,12,5,32,15,0,0,0,2,0,0,31,28,5,74,118,11,42,24,30,3,8,77,47,13,146,78,6,0,0,1,8,31,34,18,13,2,0,0,0,0,0,0,146,132,3,6,5,0,12,43,146,31,0,0,2,1,81,135,146,15,0,0,0,0,11,10,14,11,1,0,0,0
228,111,15,0,11,0,0,7,109,17,1,1,129,26,1,24,126,15,0,5,201,80,0,3,7,1,0,13,69,14,0,16,62,3,0,1,8,0,0,20,55,40,18,5,142,5,0,75,138,2,1,21,201,12,0,1,12,4,2,67,82,3,0,0,53,21,2,11,7,0,0,4,10,11,5,3,58,7,0,19,69,0,0,1,201,22,0,1,7,2,0,8,40,1,0,0,11,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,180,21,1,10,7,1,0,126,108,1,2,53,12,0,0,137,137,0,1,50,31,15,1,5,3,0,0,0,3,3,0,6,6,0,0,6,0,0,0,137,137,11,8,137,55,0,0,85,137,6,17,62,48,6,1,28,24,0,4,0,0,1,0,19,18,0,0,6,1,16,58,137,123,2,3,137,40,34,23,32,26,4,56,48,7,0,0,18,42,4,20,0,0,0,0,5,7,0,0,0,0,30,82,68,8,0,0,19,36,75,47,13,12,0,1,8,6,1,0,6,28,1,1,0,0,0,0,0,0,0,0
